7,L989
7,L023
7,K918
7,K573
7,K439
7,J399
7,J387
7,J14
7,I890
7,I872
7,I714
7,I459
7,I442
7,I201
7,G711
7,G474
7,G403
7,F952
7,F681
7,F328
7,F252
7,F239
7,E880
7,E232
7,E069
7,E049
7,D45
7,C119
7,A418
7,A047
6,W84
6,T492
6,T440
6,T415
6,T302
6,T273
6,T174
6,S899
6,S365
6,S220
6,S128
6,S010
6,R945
6,R785
6,R636
6,R478
6,R456
6,R42
6,Q890
6,Q774
6,Q631
6,Q283
6,P072
6,O266
6,N410
6,N281
6,M351
6,M080
6,K902
6,K863
6,K819
6,K275
6,J982
6,J041
6,I748
6,I729
6,I702
6,I633
6,I618
6,I311
6,I270
6,I050
6,G479
6,G309
6,G049
6,G039
6,F99
6,F530
6,F519
6,F412
6,F144
6,F106
6,F072
6,F019
6,E781
6,E15
6,D481
6,D329
6,C851
6,C760
6,C19
6,C069
6,B342
6,B179
6,A403
5,X45
5,T499
5,T493
5,T456
5,T389
5,T373
5,T369
5,T361
5,T342
5,T301
5,T250
5,T220
5,T200
5,T172
5,T143
5,T059
5,S420
5,S150
5,S131
5,S109
5,S015
5,R54
5,R454
5,R440
5,R432
5,R198
5,R101
5,Q605
5,Q600
5,Q240
5,O249
5,N709
5,N61
5,N319
5,M546
5,M402
5,L038
5,L022
5,K758
5,J985
5,J860
5,J64
5,J431
5,J329
5,I859
5,I828
5,I744
5,I731
5,I719
5,I692
5,I691
5,I677
5,I607
5,I451
5,I408
5,I368
5,I351
5,I209
5,H540
5,G98
5,G500
5,G373
5,G318
5,G060
5,F605
5,F341
5,F145
5,F058
5,E848
5,E802
5,E274
5,E230
5,E115
5,D748
5,D685
5,D180
5,C55
5,C541
5,B377
5,B212
5,B206
5,B189
5,A409
4,T598
4,T452
4,T360
4,T357
4,T320
4,T303
4,T180
4,T151
4,T092
4,T043
4,T029
4,S934
4,S429
4,S362
4,S298
4,S258
4,S212
4,S151
4,S134
4,R893
4,R824
4,R821
4,R460
4,Q969
4,Q278
4,Q273
4,Q234
4,Q225
4,P285
4,P049
4,O16
4,N800
4,N302
4,N209
4,M625
4,M600
4,M503
4,M502
4,M319
4,M311
4,L028
4,L021
4,K921
4,K909
4,K862
4,K741
4,K719
4,K716
4,K658
4,K633
4,K429
4,K30
4,K295
4,J986
4,J628
4,J392
4,J386
4,J348
4,J208
4,J110
4,J051
4,J020
4,I809
4,I741
4,I730
4,I712
4,I690
4,I635
4,I370
4,I349
4,I091
4,G839
4,G062
4,F649
4,F508
4,F448
4,F198
4,F195
4,F154
4,F133
4,E740
4,E662
4,E639
4,E236
4,E114
4,D721
4,D70
4,D693
4,D320
4,C779
4,C716
4,B91
4,B399
4,B382
4,B270
4,B210
4,A492
3,W65
3,U071
3,T751
3,T496
3,T478
3,T472
3,T453
3,T442
3,T399
3,T386
3,T379
3,T367
3,T326
3,T312
3,T240
3,T185
3,T181
3,T136
3,T130
3,T013
3,S925
3,S832
3,S517
3,S510
3,S430
3,S411
3,S376
3,S331
3,S311
3,S279
3,S222
3,S120
3,S063
3,S059
3,S024
3,R960
3,R631
3,R619
3,R590
3,R481
3,R462
3,R268
3,R14
3,R103
3,R002
3,Q984
3,Q870
3,Q860
3,Q851
3,Q764
3,Q447
3,Q336
3,Q230
3,Q212
3,Q204
3,Q049
3,Q031
3,O971
3,O759
3,O100
3,N951
3,N882
3,N731
3,N72
3,N498
3,N459
3,N420
3,N419
3,N368
3,N320
3,N201
3,N182
3,N172
3,N132
3,M844
3,M751
3,M629
3,M539
3,M464
3,M431
3,M332
3,M303
3,M301
3,M201
3,M179
3,M053
3,L988
3,L511
3,L309
3,K824
3,K811
3,K805
3,K638
3,K565
3,K561
3,K460
3,K291
3,K229
3,K226
3,K210
3,J950
3,J941
3,J848
3,J410
3,J156
3,I878
3,I820
3,I780
3,I778
3,I718
3,I711
3,I612
3,I513
3,I443
3,I424
3,I310
3,I289
3,H669
3,G959
3,G933
3,G930
3,G372
3,G258
3,G238
3,G003
3,G002
3,F819
3,F601
3,F59
3,F401
3,F400
3,F190
3,F155
3,F153
3,F110
3,F108
3,F105
3,E898
3,E877
3,E873
3,E850
3,E835
3,E782
3,E343
3,E146
3,E116
3,E041
3,E034
3,D760
3,D738
3,D733
3,D728
3,D582
3,D500
3,D489
3,D487
3,D352
3,D27
3,D151
3,C811
3,C786
3,C710
3,C499
3,C459
3,C449
3,C210
3,B389
3,B341
3,B219
3,B209
3,B205
3,B159
3,A414
3,A319
2,X30
2,W79
2,W13
2,T96
2,T941
2,T905
2,T887
2,T528
2,T524
2,T497
2,T477
2,T468
2,T459
2,T394
2,T382
2,T346
2,T345
2,T324
2,T316
2,T305
2,T304
2,T243
2,T202
2,T173
2,T146
2,T132
2,T114
2,T110
2,S913
2,S820
2,S819
2,S759
2,S711
2,S528
2,S522
2,S518
2,S509
2,S460
2,S410
2,S374
2,S372
2,S366
2,S355
2,S352
2,S351
2,S325
2,S309
2,S308
2,S301
2,S254
2,S198
2,S143
2,S122
2,S121
2,S097
2,S079
2,S064
2,R760
2,R748
2,R638
2,R632
2,R470
2,R453
2,R32
2,R300
2,R21
2,R208
2,R12
2,R100
2,R073
2,Q992
2,Q935
2,Q897
2,Q891
2,Q822
2,Q791
2,Q790
2,Q781
2,Q761
2,Q688
2,Q658
2,Q615
2,Q614
2,Q604
2,Q451
2,Q442
2,Q256
2,Q246
2,Q219
2,Q043
2,P968
2,P369
2,O996
2,O970
2,O882
2,O85
2,O459
2,O081
2,O039
2,O009
2,N939
2,N858
2,N838
2,N732
2,N63
2,N328
2,N184
2,N137
2,N136
2,N134
2,M961
2,M941
2,M911
2,M861
2,M799
2,M798
2,M793
2,M779
2,M533
2,M430
2,M413
2,M341
2,M318
2,M250
2,M169
2,M023
2,L982
2,L923
2,L88
2,L720
2,L539
2,L512
2,L308
2,L120
2,K928
2,K839
2,K828
2,K745
2,K743
2,K668
2,K632
2,K629
2,K564
2,K560
2,K501
2,K430
2,K420
2,K36
2,K359
2,K358
2,K298
2,K285
2,K277
2,K276
2,K266
2,K260
2,K227
2,K122
2,K121
2,K108
2,K076
2,K056
2,J949
2,J930
2,J691
2,J61
2,J438
2,J384
2,J351
2,J304
2,J122
2,J121
2,J029
2,I871
2,I832
2,I831
2,I830
2,I743
2,I728
2,I725
2,I724
2,I720
2,I713
2,I670
2,I600
2,I479
2,I401
2,I379
2,I378
2,I369
2,I361
2,I254
2,I253
2,G950
2,G831
2,G824
2,G719
2,G628
2,G618
2,G560
2,G509
2,G438
2,G404
2,G379
2,G310
2,G111
2,F89
2,F70
2,F69
2,F639
2,F602
2,F458
2,F449
2,F340
2,F323
2,F311
2,F309
2,F203
2,F202
2,F182
2,F175
2,F150
2,F148
2,F143
2,F118
2,F116
2,F115
2,E899
2,E841
2,E762
2,E752
2,E711
2,E561
2,E349
2,E278
2,E220
2,E110
2,E104
2,E100
2,D899
2,D841
2,D821
2,D803
2,D801
2,D739
2,D699
2,D688
2,D686
2,D682
2,D680
2,D599
2,D572
2,D561
2,D509
2,D480
2,D479
2,D441
2,D439
2,D431
2,D381
2,D333
2,D332
2,D177
2,C951
2,C914
2,C845
2,C797
2,C763
2,C762
2,C761
2,C751
2,C699
2,C519
2,C494
2,C480
2,C402
2,C341
2,C269
2,C218
2,C180
2,C01
2,B909
2,B908
2,B451
2,B441
2,B379
2,B373
2,B232
2,B213
2,B200
2,A523
2,A480
2,A310
2,A180
1,X59
1,X09
1,X00
1,W44
1,W19
1,V892
1,V485
1,V031
1,T931
1,T911
1,T909
1,T843
1,T819
1,T796
1,T699
1,T679
1,T601
1,T599
1,T498
1,T479
1,T473
1,T366
1,T365
1,T353
1,T336
1,T325
1,T318
1,T314
1,T310
1,T306
1,T247
1,T246
1,T244
1,T230
1,T222
1,T203
1,T192
1,T184
1,T171
1,T170
1,T150
1,T138
1,T135
1,T134
1,T118
1,T116
1,T113
1,T112
1,T094
1,T012
1,S980
1,S931
1,S930
1,S910
1,S909
1,S903
1,S898
1,S889
1,S853
1,S829
1,S826
1,S821
1,S818
1,S809
1,S760
1,S730
1,S700
1,S669
1,S652
1,S635
1,S620
1,S617
1,S610
1,S609
1,S608
1,S602
1,S599
1,S559
1,S550
1,S541
1,S529
1,S525
1,S520
1,S462
1,S451
1,S450
1,S435
1,S433
1,S428
1,S422
1,S417
1,S400
1,S314
1,S300
1,S297
1,S276
1,S259
1,S252
1,S241
1,S229
1,S208
1,S203
1,S202
1,S170
1,S118
1,S117
1,S058
1,S051
1,S021
1,S014
1,S013
1,S011
1,S009
1,S000
1,R849
1,R823
1,R80
1,R790
1,R787
1,R770
1,R635
1,R520
1,R441
1,R430
1,R411
1,R400
1,R398
1,R31
1,R292
1,R270
1,R258
1,R251
1,R238
1,R234
1,R222
1,R221
1,R191
1,R190
1,R093
1,R072
1,R063
1,Q917
1,Q913
1,Q873
1,Q868
1,Q859
1,Q858
1,Q828
1,Q824
1,Q811
1,Q810
1,Q809
1,Q798
1,Q794
1,Q793
1,Q782
1,Q776
1,Q751
1,Q742
1,Q678
1,Q676
1,Q675
1,Q660
1,Q644
1,Q642
1,Q641
1,Q632
1,Q619
1,Q521
1,Q513
1,Q459
1,Q453
1,Q450
1,Q446
1,Q445
1,Q435
1,Q433
1,Q431
1,Q430
1,Q396
1,Q348
1,Q339
1,Q321
1,Q288
1,Q257
1,Q242
1,Q238
1,Q229
1,Q226
1,Q223
1,Q220
1,Q201
1,Q200
1,Q054
1,Q048
1,Q02
1,Q019
1,P969
1,P916
1,P910
1,P741
1,P523
1,P360
1,P291
1,P239
1,P209
1,P159
1,P042
1,P027
1,P023
1,P015
1,O997
1,O991
1,O985
1,O984
1,O979
1,O97
1,O908
1,O883
1,O881
1,O711
1,O411
1,O300
1,O230
1,O150
1,O149
1,O13
1,O102
1,O088
1,O069
1,O059
1,O048
1,O021
1,N990
1,N949
1,N948
1,N946
1,N943
1,N921
1,N889
1,N872
1,N852
1,N850
1,N841
1,N839
1,N814
1,N811
1,N764
1,N736
1,N719
1,N710
1,N62
1,N509
1,N500
1,N492
1,N450
1,N44
1,N399
1,N329
1,N324
1,N308
1,N259
1,N258
1,N251
1,N23
1,N210
1,N202
1,N135
1,N058
1,N052
1,N049
1,N022
1,N019
1,M998
1,M968
1,M954
1,M948
1,M940
1,M878
1,M868
1,M858
1,M856
1,M849
1,M841
1,M839
1,M707
1,M658
1,M624
1,M611
1,M544
1,M538
1,M532
1,M518
1,M511
1,M488
1,M485
1,M436
1,M434
1,M420
1,M414
1,M410
1,M405
1,M353
1,M331
1,M330
1,M314
1,M258
1,M180
1,M125
1,M110
1,M100
1,M089
1,M064
1,M062
1,M000
1,L980
1,L910
1,L892
1,L728
1,L574
1,L538
1,L509
1,L400
1,L209
1,L088
1,L020
1,K904
1,K901
1,K858
1,K853
1,K851
1,K822
1,K821
1,K804
1,K803
1,K765
1,K763
1,K762
1,K738
1,K730
1,K623
1,K611
1,K598
1,K580
1,K572
1,K571
1,K558
1,K551
1,K521
1,K440
1,K353
1,K315
1,K310
1,K289
1,K273
1,K263
1,K257
1,K256
1,K253
1,K250
1,K220
1,K149
1,K146
1,K137
1,K112
1,K102
1,K071
1,K069
1,K061
1,K052
1,K051
1,K011
1,J959
1,J938
1,J931
1,J853
1,J704
1,J680
1,J390
1,J383
1,J382
1,J381
1,J371
1,J358
1,J353
1,J350
1,J340
1,J320
1,J303
1,J218
1,J210
1,J205
1,J158
1,J155
1,J153
1,J108
1,J068
1,J042
1,J040
1,J039
1,J028
1,J019
1,J00
1,I979
1,I898
1,I879
1,I864
1,I849
1,I822
1,I81
1,I808
1,I801
1,I781
1,I770
1,I745
1,I738
1,I708
1,I701
1,I675
1,I674
1,I631
1,I604
1,I511
1,I493
1,I491
1,I454
1,I441
1,I425
1,I352
1,I342
1,I278
1,I271
1,I260
1,I200
1,I088
1,I083
1,I082
1,I081
1,I070
1,H920
1,H913
1,H810
1,H46
1,H409
1,G960
1,G958
1,G908
1,G832
1,G821
1,G819
1,G729
1,G712
1,G570
1,G563
1,G540
1,G510
1,G459
1,G442
1,G440
1,G432
1,G431
1,G430
1,G360
1,G300
1,G249
1,G14
1,G119
1,G042
1,G031
1,G008
1,G001
1,F941
1,F918
1,F912
1,F911
1,F638
1,F633
1,F61
1,F608
1,F606
1,F604
1,F600
1,F522
1,F510
1,F459
1,F444
1,F409
1,F349
1,F312
1,F251
1,F232
1,F208
1,F197
1,F194
1,F188
1,F163
1,F162
1,F156
1,F136
1,F114
1,F079
1,F068
1,F04
1,E858
1,E833
1,E830
1,E748
1,E743
1,E722
1,E721
1,E713
1,E611
1,E569
1,E538
1,E440
1,E310
1,E288
1,E279
1,E272
1,E250
1,E222
1,E209
1,E164
1,E107
1,E105
1,E103
1,E055
1,E051
1,E042
1,D862
1,D839
1,D800
1,D758
1,D694
1,D692
1,D691
1,D67
1,D62
1,D594
1,D593
1,D569
1,D550
1,D529
1,D486
1,D445
1,D443
1,D430
1,D414
1,D410
1,D390
1,D383
1,D380
1,D377
1,D376
1,D374
1,D371
1,D361
1,D34
1,D330
1,D300
1,D229
1,D191
1,D179
1,D174
1,D150
1,D141
1,D139
1,D134
1,D126
1,D099
1,C969
1,C950
1,C925
1,C902
1,C835
1,C829
1,C792
1,C790
1,C781
1,C749
1,C741
1,C740
1,C717
1,C715
1,C712
1,C609
1,C492
1,C457
1,C446
1,C442
1,C430
1,C403
1,C390
1,C382
1,C37
1,C340
1,C321
1,C320
1,C310
1,C260
1,C240
1,C23
1,C182
1,C179
1,C170
1,C160
1,C139
1,C089
1,C062
1,C049
1,B949
1,B86
1,B589
1,B588
1,B450
1,B449
1,B394
1,B387
1,B378
1,B376
1,B333
1,B332
1,B279
1,B202
1,B029
1,B008
1,B007
1,B002
1,A86
1,A548
1,A539
1,A521
1,A520
1,A481
1,A402
1,A394
1,A370
1,A199
1,A183
1,A084
1,A059
1,A051
