4,S822
4,S799
4,S628
4,S420
4,S270
4,S220
4,R782
4,R749
4,R740
4,Q208
4,N300
4,N200
4,M609
4,M489
4,M432
4,L893
4,L405
4,L029
4,K801
4,K739
4,K711
4,K660
4,K625
4,K275
4,K088
4,J958
4,J851
4,J47
4,J154
4,J101
4,I749
4,I471
4,I358
4,I341
4,I252
4,I214
4,I139
4,G439
4,G419
4,G318
4,F259
4,F069
4,F051
4,E43
4,C795
4,C719
4,C329
4,C140
4,B171
4,B169
3,T58
3,T507
3,T487
3,T410
3,T368
3,T360
3,T178
3,T145
3,T131
3,T12
3,T119
3,T019
3,S363
3,S119
3,R945
3,R781
3,R75
3,R638
3,R222
3,R091
3,Q612
3,Q249
3,Q211
3,N280
3,N26
3,N139
3,M792
3,M791
3,M479
3,M478
3,M329
3,M313
3,L309
3,K868
3,K852
3,K721
3,K702
3,K638
3,K578
3,K567
3,K319
3,K297
3,K264
3,K259
3,K255
3,K227
3,K223
3,K221
3,J840
3,J150
3,J129
3,I829
3,I803
3,I719
3,I621
3,I460
3,I348
3,I330
3,I248
3,I132
3,G938
3,G500
3,G409
3,G319
3,G249
3,F55
3,F132
3,F107
3,F103
3,E878
3,E41
3,E15
3,E147
3,E140
3,D689
3,D381
3,C959
3,C833
3,C793
3,C780
3,C459
3,C449
3,C221
3,C19
2,Y13
2,W19
2,T71
2,T492
2,T491
2,T475
2,T459
2,T439
2,T425
2,T400
2,T380
2,T370
2,T369
2,T319
2,T242
2,T148
2,T130
2,T025
2,S910
2,S730
2,S721
2,S699
2,S421
2,S365
2,S325
2,S318
2,S219
2,S109
2,S061
2,S019
2,S010
2,R943
2,R680
2,R470
2,R451
2,R413
2,R268
2,R251
2,R21
2,R190
2,R05
2,R049
2,Q898
2,Q619
2,Q396
2,N823
2,N492
2,N321
2,N320
2,N302
2,N281
2,N201
2,N133
2,N119
2,M890
2,M889
2,M879
2,M844
2,M758
2,M625
2,M543
2,M542
2,M359
2,M350
2,M331
2,M179
2,M053
2,M009
2,L120
2,K869
2,K766
2,K758
2,K750
2,K716
2,K560
2,K551
2,K269
2,J679
2,J46
2,J398
2,J387
2,J155
2,J151
2,J111
2,I978
2,I776
2,I723
2,I702
2,I701
2,I632
2,I515
2,I501
2,I459
2,I447
2,I428
2,I351
2,I279
2,I254
2,I080
2,I059
2,H540
2,G939
2,G629
2,G060
2,F439
2,F410
2,F200
2,F133
2,F059
2,F019
2,E888
2,E870
2,E859
2,E854
2,E802
2,E569
2,E160
2,E144
2,E115
2,E111
2,D899
2,D869
2,D749
2,D693
2,D62
2,D571
2,D471
2,D469
2,C920
2,C829
2,C541
2,C499
2,C383
2,C23
2,C119
2,C099
2,B49
2,A499
2,A491
2,A415
2,A162
1,X31
1,T699
1,T659
1,T656
1,T568
1,T506
1,T500
1,T498
1,T478
1,T477
1,T470
1,T458
1,T457
1,T454
1,T453
1,T452
1,T444
1,T414
1,T408
1,T392
1,T389
1,T388
1,T386
1,T373
1,T371
1,T367
1,T366
1,T363
1,T346
1,T321
1,T287
1,T286
1,T273
1,T240
1,T202
1,T199
1,T198
1,T191
1,T151
1,T144
1,T091
1,T043
1,S999
1,S929
1,S923
1,S824
1,S810
1,S809
1,S650
1,S528
1,S520
1,S499
1,S460
1,S429
1,S422
1,S398
1,S378
1,S360
1,S322
1,S321
1,S310
1,S309
1,S300
1,S276
1,S271
1,S269
1,S268
1,S260
1,S258
1,S225
1,S208
1,S18
1,S159
1,S151
1,S141
1,S120
1,S118
1,S101
1,S060
1,S022
1,S018
1,S005
1,R944
1,R850
1,R783
1,R71
1,R631
1,R629
1,R599
1,R468
1,R465
1,R400
1,R32
1,R296
1,R270
1,R252
1,R221
1,R102
1,R065
1,R061
1,R008
1,Q909
1,Q874
1,Q822
1,Q631
1,Q600
1,Q446
1,Q439
1,Q430
1,Q254
1,Q239
1,Q210
1,O96
1,N990
1,N882
1,N859
1,N839
1,N739
1,N649
1,N648
1,N63
1,N61
1,N498
1,N459
1,N433
1,N429
1,N413
1,N412
1,N368
1,N359
1,N328
1,N324
1,N308
1,N301
1,N159
1,N151
1,N138
1,N132
1,N058
1,N028
1,M961
1,M948
1,M899
1,M878
1,M866
1,M850
1,M841
1,M790
1,M779
1,M751
1,M729
1,M702
1,M622
1,M538
1,M512
1,M503
1,M472
1,M469
1,M464
1,M462
1,M431
1,M405
1,M317
1,M311
1,M300
1,M257
1,M250
1,M244
1,M213
1,M201
1,M169
1,M159
1,M100
1,L88
1,L539
1,L509
1,L033
1,L028
1,L023
1,K929
1,K921
1,K918
1,K902
1,K900
1,K863
1,K860
1,K85
1,K830
1,K819
1,K805
1,K764
1,K754
1,K743
1,K741
1,K730
1,K719
1,K658
1,K598
1,K589
1,K573
1,K564
1,K528
1,K510
1,K469
1,K409
1,K403
1,K358
1,K296
1,K260
1,K256
1,K250
1,K229
1,K228
1,K224
1,K220
1,K210
1,K149
1,K123
1,K121
1,K089
1,J986
1,J955
1,J948
1,J941
1,J860
1,J82
1,J700
1,J691
1,J64
1,J628
1,J386
1,J380
1,J329
1,J219
1,J182
1,J14
1,J13
1,J110
1,J09
1,I951
1,I878
1,I872
1,I850
1,I729
1,I718
1,I671
1,I634
1,I630
1,I612
1,I611
1,I493
1,I455
1,I451
1,I443
1,I440
1,I427
1,I421
1,I339
1,I312
1,I310
1,I309
1,I301
1,I289
1,I150
1,I050
1,H579
1,H409
1,G969
1,G936
1,G935
1,G933
1,G908
1,G822
1,G809
1,G729
1,G709
1,G700
1,G618
1,G610
1,G589
1,G509
1,G459
1,G300
1,G253
1,G232
1,G210
1,G14
1,G119
1,G10
1,G039
1,G009
1,F988
1,F609
1,F606
1,F603
1,F509
1,F489
1,F411
1,F39
1,F29
1,F220
1,F189
1,F175
1,F169
1,F161
1,F152
1,F125
1,F122
1,F113
1,F108
1,F106
1,F072
1,F067
1,E880
1,E877
1,E849
1,E835
1,E830
1,E782
1,E662
1,E660
1,E440
1,E209
1,E161
1,E146
1,E102
1,E079
1,E059
1,E049
1,E034
1,D868
1,D849
1,D759
1,D758
1,D721
1,D71
1,D696
1,D682
1,D66
1,D65
1,D591
1,D573
1,D531
1,D500
1,D479
1,D472
1,D444
1,D432
1,D430
1,D376
1,D350
1,D333
1,D332
1,D219
1,D173
1,D151
1,D137
1,C950
1,C925
1,C921
1,C844
1,C831
1,C788
1,C786
1,C779
1,C762
1,C760
1,C740
1,C73
1,C699
1,C639
1,C539
1,C519
1,C446
1,C444
1,C443
1,C341
1,C321
1,C320
1,C240
1,C210
1,C180
1,C160
1,C059
1,B942
1,B91
1,B909
1,B349
1,B220
1,B218
1,B201
1,B199
1,B189
1,B181
1,A492
1,A490
1,A410
1,A400
1,A169
1,A090
1,A084
