36041,T179
5880,T983
2720,T68
2280,T71
2176,T751
2006,T699
1633,T509
1294,T941
1272,T905
1261,T679
1176,T758
969,J690
955,T519
900,T178
768,T909
688,T913
612,T670
605,T149
568,T510
530,T598
472,R13
433,T300
406,R568
363,T96
363,T659
355,J969
348,T141
295,T981
290,U071
280,T436
275,T919
218,T58
202,X45
202,T931
202,S099
195,W80
188,T97
185,W19
173,R090
168,T568
163,T402
161,J960
141,Y15
141,T818
141,T404
141,T175
140,T405
137,T424
137,R092
136,T911
133,T599
125,T828
123,N179
121,R688
119,T406
117,W78
112,T754
111,T678
109,N19
108,T733
105,T794
102,T730
102,Q909
97,J958
96,T403
95,T675
93,T797
88,T702
87,T959
87,R99
87,R53
86,T910
86,K918
81,T174
80,S069
76,R11
70,T918
69,T200
68,T940
67,R629
64,T814
64,K746
63,T901
63,R579
62,T432
61,T939
61,T633
60,N185
59,T140
58,W18
58,R628
57,T980
57,T810
56,T652
56,N390
55,T912
54,T634
54,I469
53,Y434
53,R068
52,W79
51,Y86
51,Y850
50,T932
50,T868
50,T099
50,J80
50,J449
49,V892
49,T860
49,R64
48,T401
48,T093
48,N189
48,K922
48,K729
46,T435
45,T189
45,T07
44,X31
44,S199
43,Y848
43,S299
42,T858
42,T528
41,T930
41,T817
41,S223
41,J961
40,S065
40,F179
39,Y832
39,T740
39,T240
39,S019
38,Y830
38,X44
38,T450
36,T210
36,N288
35,Y839
35,I500
34,Y12
34,T982
34,T861
34,T827
34,R570
33,T862
32,Y11
32,X599
32,T915
32,T430
31,T273
30,Y14
30,T864
30,T303
28,T603
28,T172
27,W69
27,T602
27,S399
26,X42
26,W74
26,T524
26,R263
26,R18
26,K913
25,Y831
25,W84
25,T796
25,T407
25,T139
25,R298
25,N990
25,N180
25,J984
24,X41
24,T426
24,T357
24,T250
23,X30
23,T819
23,T784
23,T529
23,T311
23,S318
22,T921
22,S720
22,K566
22,K219
21,T812
21,T310
21,R470
21,J189
21,I251
20,Y442
20,T902
20,T427
20,K912
19,Y834
18,T535
18,S913
18,S141
18,I499
17,T914
17,T887
17,T302
17,S729
17,R418
16,Y833
16,T131
15,Y836
15,X59
15,T312
15,T173
15,R58
15,R522
15,K703
14,Y579
14,Y33
14,T904
14,T66
14,T629
14,T542
14,L89
13,Y880
13,X590
13,T835
13,T813
13,T808
13,T750
13,T698
13,T428
13,T319
13,S619
13,S423
13,K769
13,I64
13,I10
13,G931
12,Y838
12,T783
12,T630
12,T144
12,T142
12,S273
12,S062
12,A419
11,Y842
11,Y21
11,W13
11,W10
11,T391
11,T183
11,T111
11,S061
11,R048
11,N998
11,L899
11,J440
11,I461
11,I219
10,Y427
10,W17
10,T929
10,T920
10,T782
10,T543
10,T433
10,T318
10,T313
10,T230
10,T181
10,S828
10,S219
10,S129
10,S068
10,R402
10,M419
10,J950
10,J841
10,I509
10,I250
9,Y433
9,T953
9,T889
9,T811
9,T658
9,T220
9,T08
9,S999
9,S010
9,R571
9,R098
9,R060
9,M869
9,M069
9,K567
9,K318
9,I978
9,G809
9,F03
8,W34
8,T958
8,T933
8,T859
8,T826
8,T639
8,T549
8,T522
8,T520
8,T483
8,T423
8,T213
8,T202
8,S824
8,S368
8,R95
8,R601
8,R578
8,R064
8,J90
8,I971
8,F79
7,Y846
7,W67
7,W65
7,T950
7,T938
7,T936
7,T908
7,T888
7,T869
7,T857
7,T793
7,T790
7,T620
7,T578
7,T560
7,T481
7,T383
7,T304
7,T232
7,T145
7,T12
7,S711
7,S370
7,S224
7,S066
7,R91
7,Q249
7,N289
7,M628
7,K559
7,K228
7,J869
7,J849
7,J81
7,I709
7,I269
7,G934
6,Y841
6,Y600
6,X65
6,X00
6,W75
6,V877
6,T954
6,T855
6,T749
6,T650
6,T594
6,T563
6,T316
6,T203
6,T185
6,T182
6,T019
6,S369
6,S361
6,S271
6,N039
6,M819
6,K760
6,K759
6,K631
6,J701
6,J459
6,I517
6,I119
6,G938
6,F54
6,F102
6,E898
5,Y871
5,Y450
5,Y20
5,W44
5,W01
5,U099
5,U070
5,T883
5,T874
5,T856
5,T838
5,T748
5,T656
5,T609
5,T461
5,T455
5,T451
5,T420
5,T411
5,T393
5,T314
5,T243
5,T223
5,T184
5,T147
5,T119
5,T009
5,S699
5,S499
5,S365
5,S360
5,S212
5,S018
5,S008
5,R739
5,R680
5,R529
5,R040
5,R02
5,M480
5,M199
5,M139
5,L031
5,K222
5,K20
5,J852
5,J439
5,J180
5,I678
5,I48
5,G978
5,G35
5,B182
4,Y34
4,W73
4,W70
4,W16
4,W06
4,T951
4,T928
4,T925
4,T798
4,T791
4,T781
4,T738
4,T597
4,T596
4,T569
4,T410
4,T355
4,T271
4,T170
4,T130
4,T10
4,T090
4,S278
4,S250
4,S119
4,S015
4,R634
4,R609
4,R34
4,R001
4,R000
4,Q850
4,Q043
4,Q02
4,P219
4,N319
4,N183
4,K767
4,K520
4,K311
4,J981
4,J860
4,J680
4,J448
4,I959
4,I429
4,I311
4,I120
4,G919
4,G825
4,F191
4,E149
4,B238
3,Y883
3,Y835
3,Y640
3,Y10
3,X47
3,X40
3,X09
3,W49
3,V499
3,V475
3,V299
3,T886
3,T876
3,T863
3,T850
3,T848
3,T845
3,T809
3,T789
3,T703
3,T622
3,T604
3,T600
3,T570
3,T561
3,T537
3,T534
3,T512
3,T476
3,T465
3,T460
3,T449
3,T447
3,T317
3,T315
3,T242
3,T188
3,T180
3,T148
3,T110
3,T095
3,T091
3,S929
3,S822
3,S610
3,S420
3,S270
3,S109
3,S029
3,R55
3,R54
3,R509
3,R042
3,Q999
3,Q913
3,Q899
3,Q613
3,P350
3,P073
3,N859
3,M359
3,M321
3,L988
3,L930
3,L893
3,L409
3,L089
3,K861
3,K85
3,K831
3,K830
3,K720
3,K598
3,K590
3,K550
3,K509
3,K319
3,J988
3,I99
3,I802
3,I698
3,I694
3,I516
3,I490
3,I427
3,I272
3,G319
3,G309
3,G20
3,F73
3,F319
3,F101
3,F100
3,E46
3,C859
3,B49
2,Y872
2,Y849
2,Y658
2,Y19
2,Y17
2,Y069
2,X85
2,X64
2,W83
2,W55
2,W50
2,W20
2,V919
2,V905
2,V899
2,V869
2,V585
2,V435
2,V092
2,T922
2,T884
2,T847
2,T816
2,T802
2,T780
2,T753
2,T741
2,T739
2,T612
2,T591
2,T572
2,T565
2,T539
2,T531
2,T523
2,T521
2,T508
2,T421
2,T413
2,T412
2,T409
2,T398
2,T280
2,T270
2,T253
2,T221
2,T212
2,T211
2,T201
2,T171
2,S899
2,S820
2,S730
2,S721
2,S670
2,S528
2,S410
2,S363
2,S362
2,S355
2,S276
2,S269
2,S128
2,S121
2,S097
2,S060
2,S059
2,S020
2,S000
2,R943
2,R730
2,R638
2,R636
2,R630
2,R252
2,R198
2,R190
2,R17
2,R161
2,R104
2,Q998
2,Q992
2,Q935
2,Q934
2,Q871
2,Q858
2,Q851
2,Q359
2,Q336
2,Q070
2,Q059
2,Q039
2,N309
2,N304
2,N184
2,N170
2,N133
2,N009
2,M844
2,M809
2,M726
2,M462
2,M348
2,M245
2,L984
2,K914
2,K902
2,K859
2,K819
2,K810
2,K709
2,K668
2,K659
2,K639
2,K632
2,K529
2,K449
2,K316
2,K279
2,K224
2,K089
2,J985
2,J982
2,J953
2,J948
2,J441
2,J42
2,J159
2,J151
2,J129
2,I776
2,I739
2,I629
2,I519
2,I518
2,I514
2,I420
2,I38
2,I259
2,G939
2,G824
2,G822
2,G629
2,G473
2,G122
2,G10
2,F72
2,F209
2,E872
2,E785
2,E669
2,E119
2,D849
2,D70
2,D619
2,D469
2,C80
2,C795
2,C749
2,C509
2,C349
2,C329
2,C220
2,C189
2,B948
2,A499
2,A415
1,Y881
1,Y845
1,Y610
1,Y608
1,Y509
1,Y495
1,Y483
1,Y466
1,Y458
1,Y455
1,Y453
1,Y446
1,Y420
1,Y418
1,Y28
1,Y09
1,Y079
1,X89
1,X73
1,X70
1,X61
1,X53
1,X49
1,X48
1,X37
1,X12
1,X01
1,W68
1,W59
1,W57
1,W54
1,W46
1,W32
1,W31
1,W28
1,W23
1,W22
1,W11
1,W08
1,W07
1,W05
1,W00
1,V939
1,V929
1,V865
1,V863
1,V860
1,V645
1,V498
1,V493
1,V489
1,V485
1,V479
1,V289
1,V279
1,V199
1,V139
1,V090
1,V039
1,V031
1,T926
1,T923
1,T903
1,T900
1,T885
1,T881
1,T852
1,T846
1,T836
1,T825
1,T823
1,T822
1,T820
1,T815
1,T795
1,T788
1,T742
1,T731
1,T704
1,T628
1,T608
1,T592
1,T564
1,T55
1,T536
1,T532
1,T518
1,T505
1,T503
1,T501
1,T487
1,T486
