123863,T179
7774,T983
6454,J690
4710,R13
4524,T931
4019,T68
3954,T941
2841,T178
2326,T905
1979,J969
1192,W19
1138,T699
1125,U071
1020,T911
981,R53
971,T149
945,R090
935,J960
870,T751
869,R628
863,T758
848,T909
822,T679
820,N19
753,R092
718,N390
666,R568
651,T300
646,S720
628,N179
621,N189
585,T912
573,R54
561,T981
548,T913
487,T71
467,R11
442,R688
414,R99
405,T828
402,J449
370,T175
365,W80
365,W18
353,I500
348,T670
348,T598
342,T818
291,R64
288,T141
286,W78
266,T921
257,T730
256,K922
255,T919
226,T932
223,M819
219,I48
211,T659
210,M199
205,K219
204,S099
204,R068
202,R470
199,R579
197,N288
197,I469
186,J958
182,J961
181,T940
176,T174
172,T930
172,K918
172,I251
171,T568
170,M069
160,T96
159,I10
151,T519
150,Y86
144,T814
139,N185
138,K566
137,T97
137,T794
137,S729
133,T172
130,T200
128,T58
125,T509
124,N40
124,J440
122,T980
122,J80
121,T959
121,T797
117,R630
117,K746
115,S065
111,T918
107,T910
107,R634
106,T675
106,N180
103,T240
102,T678
99,R570
98,R418
95,T810
93,R263
92,J841
92,J189
91,T939
91,L89
91,F03
89,T817
89,R000
88,F179
87,X590
87,T796
87,T303
86,R522
84,W79
83,T140
81,J90
80,T827
79,N039
78,T357
78,I509
77,R91
76,J984
74,T733
73,K913
71,T933
71,T702
70,T599
69,Y831
69,T652
69,S328
69,S069
69,R33
68,T578
68,M809
67,T142
67,R58
65,S129
63,T982
62,T510
62,S223
62,R298
61,N990
59,V892
59,T835
59,T093
58,M869
57,W06
57,R32
57,R060
57,M480
57,G309
56,R268
55,T740
55,T634
55,S423
55,N998
53,T189
53,K224
53,J439
53,I64
52,T902
52,L899
51,T901
51,M139
50,Y839
49,R798
49,N183
48,T181
48,K222
47,T812
47,R55
47,R001
46,T858
46,T07
46,R064
46,I739
45,T08
44,T819
43,T915
42,S299
41,T099
41,R02
40,T914
40,K567
39,T887
39,T311
39,T310
39,R629
39,N289
39,K729
39,I709
38,T302
38,R18
38,J459
37,Y442
37,T273
37,I499
36,Y848
36,W10
36,T813
36,T210
35,N184
34,Y832
34,X599
34,T938
34,T603
34,T220
34,J81
33,T754
33,R739
33,R402
32,W05
32,T861
32,T455
32,T312
32,R636
32,K579
31,Y836
31,Y434
31,T355
31,S320
31,S019
31,K529
31,G20
30,T859
30,T173
30,T139
30,S199
30,K559
30,K449
30,I802
29,T848
29,S068
28,W01
28,M628
28,K914
28,J939
28,J869
28,F54
27,Y850
27,T922
27,R601
27,I959
27,I219
26,X59
26,J849
26,E46
25,X31
25,T402
25,R609
25,K912
24,Y834
24,T66
24,T460
24,M844
23,U099
23,T783
23,S066
22,T904
22,T845
22,T406
22,T313
22,T250
22,T131
22,L984
22,K819
22,I519
22,I429
22,I350
22,I269
21,Y838
21,T633
21,S619
21,R638
21,Q909
21,I250
20,Y842
20,S999
20,R31
20,R098
20,M109
20,K318
20,E149
19,Y833
19,T826
19,T808
19,R270
19,R198
19,M419
19,K279
19,I120
18,T243
18,S828
18,S318
17,T929
17,T908
17,T860
17,T811
17,T304
17,T230
17,T213
17,S399
17,S018
17,R529
17,R451
17,M549
17,M402
17,K659
17,A419
16,Y846
16,X45
16,X30
16,T436
16,T182
16,T12
16,R509
16,M353
16,M259
16,K859
16,K590
16,K20
16,I619
16,I119
15,Y15
15,T543
15,T537
15,T451
15,T319
15,S822
15,S721
15,S250
15,S224
15,R578
15,M316
15,K631
15,K565
15,I99
15,I516
14,Y830
14,T953
14,T868
14,T857
14,T560
14,T242
14,T183
14,T170
14,S799
14,R260
14,N319
14,N139
14,M350
14,L031
14,K520
14,J701
14,J448
14,I971
13,X44
13,T784
13,T10
13,T025
13,R410
13,R190
13,R040
13,N859
13,N009
13,L930
13,K632
13,K311
13,J981
13,I978
13,I694
13,I255
12,W07
12,T698
12,T629
12,T223
12,S350
12,S220
12,N304
12,M866
12,M321
12,L089
12,K831
12,K703
12,K319
12,K228
12,K220
12,J110
12,E86
11,W17
11,T958
11,T883
11,T862
11,T630
11,T462
11,T432
11,T424
11,T405
11,T202
11,T119
11,S824
11,S370
11,S219
11,S121
11,R600
11,K769
11,K650
11,K639
11,K562
11,K509
11,K297
11,J700
11,I518
11,I259
11,G934
11,C859
10,T928
10,T889
10,T874
10,T829
10,T597
10,T567
10,T147
10,S369
